"UserID","full","sur","family","Photo","active","date","place","Gender","Education (qualifications and diplomas)"
197791,"Massimiliano SMERIGLIO","Massimiliano","SMERIGLIO","https://www.europarl.europa.eu/mepphoto/197791.jpg",TRUE,"1966-05-08T00:00:00","Roma","M",""
197784,"Susana SOLÍS PÉREZ","Susana","SOLÍS PÉREZ","https://www.europarl.europa.eu/mepphoto/197784.jpg",TRUE,"1971-12-21T00:00:00","Aviles","F",""
197417,"Tomislav SOKOL","Tomislav","SOKOL","https://www.europarl.europa.eu/mepphoto/197417.jpg",TRUE,"1982-09-20T00:00:00","Zagreb","M",""
197550,"Sylwia SPUREK","Sylwia","SPUREK","https://www.europarl.europa.eu/mepphoto/197550.jpg",TRUE,"1976-01-29T00:00:00","Skarzysko Kamienna","F",""
197825,"Raffaele STANCANELLI","Raffaele","STANCANELLI","https://www.europarl.europa.eu/mepphoto/197825.jpg",TRUE,"1950-06-30T00:00:00","Regalbuto","M",""
197814,"Louis STEDMAN-BRYCE","Louis","STEDMAN-BRYCE","https://www.europarl.europa.eu/mepphoto/197814.jpg",FALSE,"1974-12-26T00:00:00","Swanley","M",""
58766,"Nicolae ŞTEFĂNUȚĂ","Nicolae","ŞTEFĂNUȚĂ","https://www.europarl.europa.eu/mepphoto/58766.jpg",TRUE,"1982-01-03T00:00:00","RASINARI","M","08/2013-08/2014 : Master’s degree in Public Policy Management. Javits Foundation Scholarship, Georgetown University, McCourt School of Public Policy; Washington DC, USA, 09/2004-06/2006 : Master’s degree in Advanced International Studies, Diplomatic Academy of Vienna, Vienna, Austria, 09/2005-08/2006 : Master’s degree in European Studies, University of Vienna, Vienna, Austria, 10/2000-06/2004 : Faculty of Economics, West University of Timișoara, Romania; Degree in Economics, DAAD scholarship – summer programme at Ludwig Maximilian University, Munich"
197399,"Jessica STEGRUD","Jessica","STEGRUD","https://www.europarl.europa.eu/mepphoto/197399.jpg",FALSE,"1970-09-27T00:00:00","BROMMA","F","1993-1994 : Université Catholique d’Angers, Angers, France. French, History of Art, Economics, etc., 1991-1993 : University of Gävle. Economics, Law, Leadership, Property Management, etc., 1989-1991 : Karlstad University. Political Science, Economics, Law, etc., 1986-1989 : Säve School, Visby. Four-year technical course, specialising in construction"
197772,"Tineke STRIK","Tineke","STRIK","https://www.europarl.europa.eu/mepphoto/197772.jpg",TRUE,"1961-09-28T00:00:00","Appeltern","F",""
134605,"Ramona STRUGARIU","Ramona","STRUGARIU","https://www.europarl.europa.eu/mepphoto/134605.jpg",TRUE,"1979-08-06T00:00:00","BIRLAD","F","09/2013-06/2015 : Courses (in English) as part of an international Master’s programme in business administration at the Free University of Brussels, Belgium, 12/2009-01/2010 : EU funds and project management – Structural Consulting Group, Bucharest, partner of the Romanian Ministry of Education, 08/2008-09/2008 : Technical law and project management training courses – Community Work Service of the Swiss Ministry of Justice, Zürich and ZSGE (Foundation for the supervision of persons performing community work and/or on parole), Zurich, Switzerland, 10/2007-06/2009 : Master’s in European Law, University A. I. Cuza, Iași, Romania, 04/2004-12/2005 : Courses in national coordination and team leadership – Global Volunteers, Saint Paul, Minnesota, USA, 10/1998-06/2002 : Faculty of Law, University A. I. Cuza, Iași, Romania, 09/1994-06/1998 : Gheorghe Roșca Codreanu Secondary School, Bârlad, Romania"
197553,"Beata SZYDŁO","Beata","SZYDŁO","https://www.europarl.europa.eu/mepphoto/197553.jpg",TRUE,"1963-04-15T00:00:00","Oswiecim","F",""
197806,"Annalisa TARDINO","Annalisa","TARDINO","https://www.europarl.europa.eu/mepphoto/197806.jpg",TRUE,"1979-04-30T00:00:00","Licata","F","2018 : Master’s degree in Law and Management of health and socio-medical services and the pharmaceutical system, Roma Tre University, Rome, Italy, 2016 : Master’s degree in Labour Law, Il Sole 24 Ore Business School, Milan, Italy, 2008-2011 : PhD in Supranational law and national law: comparative law, Faculty of Law, University of Palermo, Palermo, Italy, 2007 : Qualified for PhD in Labour Market Law – research project on ‘Use of part-time contracts by public administrations’, Marco Biagi Foundation, Scuola di alta formazione in Relazioni industriali e del lavoro (Graduate School in Industrial and Labour Relations), University of Modena and Reggio Emilia, 2006 : Qualified to practise as a lawyer and admitted to the Palermo Bar on 9.11.2006, 2003 : Degree in Law, University of Palermo – thesis in the field of administrative law on ‘Water services’ (107/110)"
197756,"Vera TAX","Vera","TAX","https://www.europarl.europa.eu/mepphoto/197756.jpg",TRUE,"1972-02-08T00:00:00","Venlo","F",""
197705,"John David Edward TENNANT","John David Edward","TENNANT","https://www.europarl.europa.eu/mepphoto/197705.jpg",FALSE,"1986-12-25T00:00:00","Newcastle On Tyne","M",""
197655,"Cristian TERHEŞ","Cristian","TERHEŞ","https://www.europarl.europa.eu/mepphoto/197655.jpg",TRUE,"1978-12-04T00:00:00","Zalau","M",""
197831,"Hermann TERTSCH","Hermann","TERTSCH","https://www.europarl.europa.eu/mepphoto/197831.jpg",TRUE,"1958-04-09T00:00:00","Madrid","M",""
197667,"Barbara THALER","Barbara","THALER","https://www.europarl.europa.eu/mepphoto/197667.jpg",TRUE,"1982-02-16T00:00:00","Kufstein","F",""
197591,"Irene TINAGLI","Irene","TINAGLI","https://www.europarl.europa.eu/mepphoto/197591.jpg",TRUE,"1974-04-16T00:00:00","Empoli","F",""
129141,"Frans TIMMERMANS","Frans","TIMMERMANS","https://www.europarl.europa.eu/mepphoto/129141.jpg",FALSE,"1961-05-06T00:00:00",NA,"M",""
197402,"Tomas TOBÉ","Tomas","TOBÉ","https://www.europarl.europa.eu/mepphoto/197402.jpg",TRUE,"1978-02-16T00:00:00","Gavle","M","1998-1998 : Media and Communication Studies, University of Gävle"
197559,"Grzegorz TOBISZOWSKI","Grzegorz","TOBISZOWSKI","https://www.europarl.europa.eu/mepphoto/197559.jpg",TRUE,"1965-11-01T00:00:00","Ruda Slaska","M",""
197547,"Irène TOLLERET","Irène","TOLLERET","https://www.europarl.europa.eu/mepphoto/197547.jpg",TRUE,"1967-08-17T00:00:00","Béziers","F",""
197672,"Eugen TOMAC","Eugen","TOMAC","https://www.europarl.europa.eu/mepphoto/197672.jpg",TRUE,"1981-06-27T00:00:00","Ismail","M","2007 : Romanian Institute for Economic and Social Research and Surveys, Human Resources Management, 2007 : 2006 International Visitor Leadership Programme, advanced ‘ NGO Management’, Washington, Management of non-governmental organisations, 2006 : University of Bucharest, PhD studies, 2005 : University of Bucharest, master’s degree – ‘Romania in the 20th century’, 2003 : University of Bucharest, Faculty of History., 2003 : Euro-Atlantic Studies Centre, European and Euro-Atlantic Studies, 1999 : ‘Eudoxiu Hurmuzachi’ Institute for Romanians Abroad"
27714,"Edina TÓTH","Edina","TÓTH","https://www.europarl.europa.eu/mepphoto/27714.jpg",TRUE,"1975-03-11T00:00:00","Budapest","F","1993-1998 : Péter Pázmány Catholic University, Humanities Faculty, History/English Department, 1997-1999 : University of Economics, Századvég School of Politics, 2000- ... : Diplomatic Academy of Vienna, European Union Department"
97236,"Marie TOUSSAINT","Marie","TOUSSAINT","https://www.europarl.europa.eu/mepphoto/97236.jpg",TRUE,"1987-05-27T00:00:00","LILLE","F",""
197580,"Isabella TOVAGLIERI","Isabella","TOVAGLIERI","https://www.europarl.europa.eu/mepphoto/197580.jpg",TRUE,"1987-06-25T00:00:00","Busto Arsizio","F","12/2013-01/2017 : Assistant professor to the chair of Civil Procedure Law I and II, Professor Comoglio – Carlo Cattaneo University, LIUC, 09/2006-07/2013 : Master’s degree in law – Carlo Cattaneo University, LIUC, 09/2001-07/2006 : School-leaving certificate – D. Crespi state school, 04/2011-06/2011 : TOLES ‘Test of Legal English’ certification in Global Legal English"
197593,"Véronique TRILLET-LENOIR","Véronique","TRILLET-LENOIR","https://www.europarl.europa.eu/mepphoto/197593.jpg",FALSE,"1957-06-12T00:00:00","Lyon","F",""
197894,"László TRÓCSÁNYI","László","TRÓCSÁNYI","https://www.europarl.europa.eu/mepphoto/197894.jpg",TRUE,"1956-03-06T00:00:00","Budapest","M","1980 : Doctorate in Law and Political Science, Faculty of Law, Eötvös Loránd University, Budapest, 1985 : Bar examination, 1991 : Candidate of Sciences (PhD), 2000 : Habilitation (postdoctorate) qualification"
197665,"Dragoş TUDORACHE","Dragoş","TUDORACHE","https://www.europarl.europa.eu/mepphoto/197665.jpg",TRUE,"1975-01-14T00:00:00","Bârlad","M",""
198183,"Mihai TUDOSE","Mihai","TUDOSE","https://www.europarl.europa.eu/mepphoto/198183.jpg",TRUE,"1967-03-06T00:00:00","Braila","M","2013 : Associate professor: Critical Infrastructure Protection (CIP); National Security and Euro-Atlantic Security – Mihai Viteazul National Intelligence Academy, Romanian Intelligence Service, 2013 : Certificate of aptitude, professional training, single specialisation – Carol I National Defence University, Department of military management and training of teaching staff, 2011 : University lecturer: Critical Infrastructure Protection (CIP); Security and Defence Strategies – Mihai Viteazul National Intelligence Academy, Romanian Intelligence Service, 2010 : Doctorate in military science and intelligence: Protection of critical infrastructure – Mihai Viteazul National Intelligence Academy, Romanian Intelligence Service, 2008 : Master’s degree in Tourism in the context of sustainable regional development – Faculty of Management, Economic Engineering in Agriculture and Rural Development, University of Agronomic Science and Veterinary Medicine, Bucharest, 2007 : Postgraduate courses in International relations and European integration – Romanian Diplomatic Institute, Ministry of Foreign Affairs, 2007 : Specialisation in Analysis and resolution of armed conflict – Georgetown University, United States of America, in collaboration with the National Defence College, 2006-2007 : Postgraduate course in Management of communication and public relations – Faculty of Economics, Dunărea de Jos University of Galați, 2006-2007 : Master’s degree in European economic policy – National University of Political Studies and Public Administration, Bucharest, 2006 : Postgraduate specialisation – National Defence College, Bucharest, 2006 : Senior Executive Seminar (SES) – George C. Marshall European Center for National Security Studies, Garmisch, Germany, 2006 : Postgraduate course in national security – Higher College of National Security, Romanian Intelligence Service, 2001 : Postgraduate course in management and business management – Faculty of Economics, Dunărea de Jos University of Galați, 1991-1995 : Faculty of Legal and Administrative Sciences, Dimitrie Cantemir Christian University, Bucharest"
197763,"Milan UHRÍK","Milan","UHRÍK","https://www.europarl.europa.eu/mepphoto/197763.jpg",TRUE,"1984-12-21T00:00:00","Nové Zámky","M",""
197810,"Nils UŠAKOVS","Nils","UŠAKOVS","https://www.europarl.europa.eu/mepphoto/197810.jpg",TRUE,"1976-06-08T00:00:00","RIGA","M",""
185771,"Tom VANDENDRIESSCHE","Tom","VANDENDRIESSCHE","https://www.europarl.europa.eu/mepphoto/185771.jpg",TRUE,"1978-10-27T00:00:00","Leuven","M",""
197870,"Kim VAN SPARRENTAK","Kim","VAN SPARRENTAK","https://www.europarl.europa.eu/mepphoto/197870.jpg",TRUE,"1989-10-16T00:00:00","Vlissingen","F",""
197502,"Marie-Pierre VEDRENNE","Marie-Pierre","VEDRENNE","https://www.europarl.europa.eu/mepphoto/197502.jpg",TRUE,"1982-12-13T00:00:00",NA,"F",""
197747,"Kyriakos VELOPOULOS","Kyriakos","VELOPOULOS","https://www.europarl.europa.eu/mepphoto/197747.jpg",FALSE,"1965-10-24T00:00:00","Essen","M",""
197827,"Idoia VILLANUEVA RUIZ","Idoia","VILLANUEVA RUIZ","https://www.europarl.europa.eu/mepphoto/197827.jpg",TRUE,"1980-07-17T00:00:00","Pamplona","F",""
197571,"Nikolaj VILLUMSEN","Nikolaj","VILLUMSEN","https://www.europarl.europa.eu/mepphoto/197571.jpg",TRUE,"1983-02-28T00:00:00","Aarhus","M",""
98582,"Loránt VINCZE","Loránt","VINCZE","https://www.europarl.europa.eu/mepphoto/98582.jpg",TRUE,"1977-11-03T00:00:00","Târgu Mureș / Marosvásárhely","M","2004-2006 : MA in Public administration and e-government – University of Bucharest, Romania, 1996-2000 : BA in Journalism – Babeș-Bolyai University, Cluj-Napoca, Romania, 1992-1996 : High school diploma – Bolyai Farkas High School, Târgu-Mureş, Romania"
197844,"Petar VITANOV","Petar","VITANOV","https://www.europarl.europa.eu/mepphoto/197844.jpg",TRUE,"1982-04-18T00:00:00","Sliven","M",""
197749,"Caroline VOADEN","Caroline","VOADEN","https://www.europarl.europa.eu/mepphoto/197749.jpg",FALSE,"1968-11-22T00:00:00","Wantage","F",""
197451,"Viola VON CRAMON-TAUBADEL","Viola","VON CRAMON-TAUBADEL","https://www.europarl.europa.eu/mepphoto/197451.jpg",TRUE,"1970-03-23T00:00:00","Halle/Westfalen","F","17/05/1989 : High-school leaving certificate, Ratsgymnasium Bielefeld, 28/01/1998 : Degree from the University of Bonn"
197678,"Bettina VOLLATH","Bettina","VOLLATH","https://www.europarl.europa.eu/mepphoto/197678.jpg",FALSE,"1962-10-29T00:00:00","Graz","F","1972-1980 : School-leaving examination, BRG Seebachergasse, 1980-1981 : Post-secondary course at Graz Commercial Academy, 1981-1982 : Vienna University of World Trade, 1982-1988 : Doctorate in law, Graz, 1999-2001 : Four semesters of in-service training as a mediator at the Seminar for social pedagogy, Vienna, 10/10/2005 : Lawyer’s examination"
197537,"Alexandr VONDRA","Alexandr","VONDRA","https://www.europarl.europa.eu/mepphoto/197537.jpg",TRUE,"1961-08-17T00:00:00","Praha","M",""
197625,"Irina VON WIESE","Irina","VON WIESE","https://www.europarl.europa.eu/mepphoto/197625.jpg",FALSE,"1967-09-11T00:00:00","Köln","F",""
197798,"Lucia VUOLO","Lucia","VUOLO","https://www.europarl.europa.eu/mepphoto/197798.jpg",TRUE,"1963-02-15T00:00:00","Pagani","F",""
197552,"Veronika VRECIONOVÁ","Veronika","VRECIONOVÁ","https://www.europarl.europa.eu/mepphoto/197552.jpg",TRUE,"1965-09-08T00:00:00","České Budějovice","F",""
197863,"Maria WALSH","Maria","WALSH","https://www.europarl.europa.eu/mepphoto/197863.jpg",TRUE,"1987-06-11T00:00:00","Boston","F",""
197817,"Mick WALLACE","Mick","WALLACE","https://www.europarl.europa.eu/mepphoto/197817.jpg",TRUE,"1955-11-09T00:00:00","Wexford","M",""
197429,"Marion WALSMANN","Marion","WALSMANN","https://www.europarl.europa.eu/mepphoto/197429.jpg",TRUE,"1963-03-17T00:00:00","Erfurt","F","1981-1985 : University of Leipzig, Law/Commercial Law"
197405,"Jörgen WARBORN","Jörgen","WARBORN","https://www.europarl.europa.eu/mepphoto/197405.jpg",TRUE,"1969-01-23T00:00:00","Varberg","M","2002-2002 : Strategic brand-management studies, IHM Business School, Gothenburg, 1995-1995 : International relations studies, London School of Economics, London, 1995-1995 : Entrepreneurship studies, Babson College, Boston, 1992-1995 : Business economy studies, International University of Monaco, Monaco"
197566,"Witold Jan WASZCZYKOWSKI","Witold Jan","WASZCZYKOWSKI","https://www.europarl.europa.eu/mepphoto/197566.jpg",TRUE,"1957-05-05T00:00:00","Piotrkow Trybunalski","M",""
123562,"Charlie WEIMERS","Charlie","WEIMERS","https://www.europarl.europa.eu/mepphoto/123562.jpg",TRUE,"1982-11-12T00:00:00","HAMMARÖ","M",""
197515,"Pernille WEISS","Pernille","WEISS","https://www.europarl.europa.eu/mepphoto/197515.jpg",TRUE,"1968-03-12T00:00:00","Middelfart","F",""
197757,"James WELLS","James","WELLS","https://www.europarl.europa.eu/mepphoto/197757.jpg",FALSE,"1973-01-18T00:00:00","CHIPPENHAM","M",""
197744,"Ann WIDDECOMBE","Ann","WIDDECOMBE","https://www.europarl.europa.eu/mepphoto/197744.jpg",FALSE,"1947-10-04T00:00:00","Bath","F",""
197675,"Sarah WIENER","Sarah","WIENER","https://www.europarl.europa.eu/mepphoto/197675.jpg",TRUE,"1962-08-27T00:00:00","HALLE","F","1972-1979 : Bundesgymnasium (Federal Grammar School), 1971-1972 : Rudolf Steiner School, Vienna, 1968-1971 : Lycée Français de Vienne"
197769,"Michal WIEZIK","Michal","WIEZIK","https://www.europarl.europa.eu/mepphoto/197769.jpg",TRUE,"1979-06-14T00:00:00","Martin","M",""
197652,"Angelika WINZIG","Angelika","WINZIG","https://www.europarl.europa.eu/mepphoto/197652.jpg",TRUE,"1963-05-09T00:00:00","Attnang-Puchheim","M","1982-1989 : Doctoral studies, Vienna University of Economics"
197421,"Isabel WISELER-LIMA","Isabel","WISELER-LIMA","https://www.europarl.europa.eu/mepphoto/197421.jpg",TRUE,"1961-12-29T00:00:00","Odivelas-Loures","F","1980-1984 : Master’s degree — Paris III-Sorbonne Nouvelle"
197511,"Salima YENBOU","Salima","YENBOU","https://www.europarl.europa.eu/mepphoto/197511.jpg",TRUE,"1971-03-14T00:00:00","Aubervilliers","F",""
197842,"Elena YONCHEVA","Elena","YONCHEVA","https://www.europarl.europa.eu/mepphoto/197842.jpg",TRUE,"1964-05-27T00:00:00","Sofia","F",""
197581,"Stéphanie YON-COURTIN","Stéphanie","YON-COURTIN","https://www.europarl.europa.eu/mepphoto/197581.jpg",TRUE,"1974-03-28T00:00:00","Coutances","F","2003 : Certificate of aptitude to exercise the profession of lawyer (CAPA), Paris Court of Appeal (France), 1999 : Master’s 2 in European business law, Free University of Brussels (Belgium), 1998 : Master’s 1 in European and English law, University of Bristol (United Kingdom), 1997 : Master’s 1 in business law, Faculty of Law, University of Caen (France)"
197499,"Chrysoula ZACHAROPOULOU","Chrysoula","ZACHAROPOULOU","https://www.europarl.europa.eu/mepphoto/197499.jpg",FALSE,"1976-05-07T00:00:00","Sparte","F",""
197572,"Anna ZALEWSKA","Anna","ZALEWSKA","https://www.europarl.europa.eu/mepphoto/197572.jpg",TRUE,"1965-07-06T00:00:00","Świebodzice","F",""
197586,"Stefania ZAMBELLI","Stefania","ZAMBELLI","https://www.europarl.europa.eu/mepphoto/197586.jpg",TRUE,"1971-04-06T00:00:00","Salò","F",""
197606,"Javier ZARZALEJOS","Javier","ZARZALEJOS","https://www.europarl.europa.eu/mepphoto/197606.jpg",TRUE,"1960-06-06T00:00:00","Bilbao","M","1978-1982 : Graduate in law, University of Duesto."
197489,"Bernhard ZIMNIOK","Bernhard","ZIMNIOK","https://www.europarl.europa.eu/mepphoto/197489.jpg",TRUE,"1953-06-21T00:00:00","Schnaittenbach","M",""
197621,"Juan Ignacio ZOIDO ÁLVAREZ","Juan Ignacio","ZOIDO ÁLVAREZ","https://www.europarl.europa.eu/mepphoto/197621.jpg",TRUE,"1957-01-21T00:00:00","Montellano - Sevilla","M","1979 : Graduated in law in 1979, 1983 : Passed the competitive examinations for the judiciary in 1983"
34578,"Robert HAJŠEL","Robert","HAJŠEL","https://www.europarl.europa.eu/mepphoto/34578.jpg",TRUE,"1967-03-28T00:00:00","Banská Štiavnica","M","1985-1990 : Moscow State Institute of International Relations"
118949,"Ondřej KOVAŘÍK","Ondřej","KOVAŘÍK","https://www.europarl.europa.eu/mepphoto/118949.jpg",TRUE,"1980-08-21T00:00:00","KYJOV","M",""
197599,"Richard TICE","Richard","TICE","https://www.europarl.europa.eu/mepphoto/197599.jpg",FALSE,"1964-09-13T00:00:00","Farnham","M",""
5392,"Lara WOLTERS","Lara","WOLTERS","https://www.europarl.europa.eu/mepphoto/5392.jpg",TRUE,"1986-04-12T00:00:00",NA,"F",""
198490,"Emmanouil FRAGKOS","Emmanouil","FRAGKOS","https://www.europarl.europa.eu/mepphoto/198490.jpg",TRUE,"1993-06-27T00:00:00","Chios","M",""
199941,"Marianne VIND","Marianne","VIND","https://www.europarl.europa.eu/mepphoto/199941.jpg",TRUE,"1970-12-03T00:00:00","Koge","F","1977-1979 : Primary school, Vigersted, 1979-1986 : Primary school, Svebølle, 1986-1989 : Upper secondary school, Kalundborg, 1993-1995 : Hospital laboratory trainee, ‘Rigshospitalet’ hospital in Copenhagen, 2014-2016 : Roskilde University – Master’s in professional communication"
199996,"Isabel CARVALHAIS","Isabel","CARVALHAIS","https://www.europarl.europa.eu/mepphoto/199996.jpg",TRUE,"1973-02-28T00:00:00","Negage Uige","F","2005 : University of Minho – Doctorate (Equivalent) in Political Science and International Relations, 2004 : University of Warwick (United Kingdom) – Doctorate in Sociology, 1999 : University of Coimbra, Economics Faculty – Master’s in Sociology, 1995 : University of Minho – Bachelor’s degree in International Relations"
202036,"Sunčana GLAVAK","Sunčana","GLAVAK","https://www.europarl.europa.eu/mepphoto/202036.jpg",TRUE,"1968-12-09T00:00:00","Čakovec","F","2018- ... : Doctoral degree at University North in Koprivnica, Master of Journalism (from the Faculty of Political Sciences at the University of Zagreb), Degree in Pedagogical Sciences (from the Faculty of Philosophy at the University of Zagreb)"
202112,"Gheorghe-Vlad NISTOR","Gheorghe-Vlad","NISTOR","https://www.europarl.europa.eu/mepphoto/202112.jpg",TRUE,"1954-07-25T00:00:00","București","M","1969-1973 : ‘Mircea cel Bătrân’ High School, Constanța, Romania, 1974-1978 : B.A., Faculty of History, University of Bucharest, Romania, 1993-1993 : Ph.D. in History, University of Bucharest on: ‘Continuitate și discontinuitate urbană: problemele romanității britanice, secolele al IV-lea - al VI-lea’ (Urban continuity and discontinuity - problems in Roman Britain, 4th to the 6th centuries AD.), 1994-1994 : 1994 Postgraduate Certificate in British Cultural Studies, The University of Warwick, U.K."
202073,"Marc ANGEL","Marc","ANGEL","https://www.europarl.europa.eu/mepphoto/202073.jpg",TRUE,"1963-03-12T00:00:00","Luxembourg-Ville","M","1988-1990 : Diploma in Tourism-Economy – Vienna University of Economics and Business, 1984-1988 : Diploma in German, French and English Translation (Mag. Phil.) – University of Vienna"
202352,"Antoni COMÍN I OLIVERES","Antoni","COMÍN I OLIVERES","https://www.europarl.europa.eu/mepphoto/202352.jpg",TRUE,"1971-03-07T00:00:00","Barcelona","M","15/09/1990-22/06/1995 : Philosophy and Politics at Universitat Autònoma de Barcelona, 01/02/1996-30/07/1996 : Robert Schuman Trainee in Luxembourg"
202351,"Carles PUIGDEMONT I CASAMAJÓ","Carles","PUIGDEMONT I CASAMAJÓ","https://www.europarl.europa.eu/mepphoto/202351.jpg",TRUE,NA,NA,"M","Studied Filologia Catalana (Catalan philology) at the University of Girona"
204371,"Heather ANDERSON","Heather","ANDERSON","https://www.europarl.europa.eu/mepphoto/204371.jpg",FALSE,"1959-01-31T00:00:00","Dundee",NA,""
